cajero,fecha,num averias,target
T13291B1,"20/06/2017 08:12:39,000000000",1,1
T13291B1,"20/06/2017 08:58:29,000000000",2,1
T16925B1,"20/06/2017 10:26:33,002000000",3,1
T16556Z1,"20/06/2017 12:43:59,000000000",5,1
T11345C1,"21/06/2017 10:39:22,000000000",1,1
T16460C1,"21/06/2017 11:33:23,000000000",2,1
T16964B1,"21/06/2017 11:37:59,000000000",1,1
T11246B1,"21/06/2017 15:10:50,000000000",1,1
T10256E1,"22/06/2017 10:08:39,000000000",1,1
T10594C1,"22/06/2017 10:29:51,000000000",1,1
T19275D1,"22/06/2017 14:17:46,000000000",1,1
T19697C1,"22/06/2017 14:38:18,000000000",3,1
T10594C1,"23/06/2017 13:54:53,000000000",2,1
T10005E1,"26/06/2017 08:16:59,000000000",1,1
T10891B1,"26/06/2017 15:19:10,000000000",3,1
T10220C1,"26/06/2017 16:10:59,000000000",1,1
T13146C1,"26/06/2017 16:36:39,000000000",1,1
T16552C1,"27/06/2017 08:06:07,000000000",1,1
T16925B1,"27/06/2017 09:31:38,000000000",3,1
T16964B1,"27/06/2017 11:17:54,000000000",1,1
T14207E1,"27/06/2017 12:36:56,000000000",1,1
T14212E1,"27/06/2017 15:14:12,000000000",4,1
T14924D1,"27/06/2017 15:23:04,000000000",1,1
T14951B1,"28/06/2017 08:46:03,000000000",1,1
T12944D1,"28/06/2017 15:24:49,000000000",3,1
T18327D1,"28/06/2017 15:46:13,000000000",1,1
T12944B1,"28/06/2017 20:10:14,000000000",0,1
T10130C1,"29/06/2017 09:35:01,000000000",1,1
T10220C1,"29/06/2017 09:36:17,000000000",2,1
T19697C1,"29/06/2017 10:19:45,000000000",4,1
T16091B1,"29/06/2017 14:46:41,000000000",1,1
T10005E1,"30/06/2017 09:52:59,000000000",2,1
T13154C1,"30/06/2017 10:55:11,000000000",1,1
T10079B1,"30/06/2017 11:03:28,000000000",2,1
T18366B1,"30/06/2017 12:48:01,000000000",3,1
T11707E1,"01/07/2017 11:55:52,000000000",0,1
T10891B1,"01/07/2017 14:35:37,000000000",2,1
T12061C1,"03/07/2017 08:55:14,000000000",2,1
T17780C1,"03/07/2017 09:12:05,000000000",1,1
T16556Z1,"03/07/2017 10:53:40,000000000",5,1
T16436B1,"03/07/2017 12:54:56,000000000",1,1
T17566B1,"04/07/2017 10:11:29,000000000",1,1
T12243C1,"04/07/2017 12:14:02,000000000",1,1
T16556Z1,"05/07/2017 11:14:15,000000000",6,1
T13066C1,"05/07/2017 11:15:09,000000000",1,1
T18327D1,"06/07/2017 09:18:14,000000000",2,1
T11939B1,"06/07/2017 09:53:16,000000000",1,1
T10957B1,"06/07/2017 15:55:56,000000000",4,1
T16828C1,"07/07/2017 12:01:04,000000000",2,1
T13154C1,"07/07/2017 13:09:23,000000000",2,1
T11345C1,"07/07/2017 19:07:28,000000000",1,1
T18327D1,"10/07/2017 08:31:06,000000000",3,1
T17205C1,"10/07/2017 09:36:00,000000000",1,1
T12243C1,"10/07/2017 11:18:43,000000000",2,1
T18683D1,"10/07/2017 13:51:00,001000000",1,1
T16376D1,"10/07/2017 13:53:37,000000000",1,1
T11615E1,"10/07/2017 19:59:04,000000000",1,1
T12944D1,"11/07/2017 10:21:07,000000000",3,1
T13154C1,"11/07/2017 11:20:19,000000000",3,1
T18181C1,"11/07/2017 13:45:54,000000000",1,1
T13173E1,"11/07/2017 20:32:16,000000000",1,1
T11694B1,"12/07/2017 09:17:40,000000000",1,1
T11694B1,"12/07/2017 10:20:36,000000000",2,1
T14951B1,"12/07/2017 14:54:57,000000000",2,1
T10451E1,"12/07/2017 16:19:35,000000000",1,1
T14924D1,"13/07/2017 12:02:07,000000000",2,1
T17566B1,"13/07/2017 14:32:30,000000000",2,1
T18366B1,"14/07/2017 08:20:31,000000000",2,1
T14502B1,"14/07/2017 10:31:46,000000000",2,1
T11345C1,"14/07/2017 12:04:56,000000000",3,1
T17076F1,"14/07/2017 12:33:53,000000000",1,1
T10079B1,"14/07/2017 14:51:47,000000000",2,1
T12061C1,"14/07/2017 15:05:06,000000000",3,1
T11937C1,"15/07/2017 12:03:58,000000000",2,1
T16323B1,"16/07/2017 12:12:28,000000000",0,1
T14212E1,"17/07/2017 08:21:45,000000000",3,1
T11939B1,"17/07/2017 08:40:36,000000000",2,1
T10861B1,"17/07/2017 16:01:00,000000000",0,1
T10964B1,"18/07/2017 04:28:02,000000000",0,1
T16556Z1,"18/07/2017 09:13:05,000000000",3,1
T12930B1,"18/07/2017 13:53:42,000000000",0,1
T19034C1,"18/07/2017 14:53:34,000000000",2,1
T18327D1,"19/07/2017 12:43:27,000000000",4,1
T19034C1,"19/07/2017 15:10:02,000000000",3,1
T19661D1,"20/07/2017 03:56:57,000000000",0,1
T17566B1,"20/07/2017 15:55:11,000000000",3,1
T17566B1,"20/07/2017 16:02:33,000000000",4,1
T17566B1,"20/07/2017 19:17:56,000000000",5,1
T16828C1,"21/07/2017 14:17:55,000000000",3,1
T18683D1,"24/07/2017 08:55:36,000000000",2,1
T11937C1,"24/07/2017 09:14:30,000000000",6,1
T17780C1,"24/07/2017 09:43:10,000000000",2,1
T10130C1,"24/07/2017 13:14:16,000000000",2,1
T16157B1,"24/07/2017 13:53:53,000000000",1,1
T13291B1,"24/07/2017 22:07:07,000000000",0,1
T14951B1,"25/07/2017 11:27:00,000000000",3,1
T15873D1,"25/07/2017 13:33:21,000000000",1,1
T18808B1,"25/07/2017 15:10:23,000000000",1,1
T10861B1,"25/07/2017 15:36:46,000000000",2,1
T15036B1,"25/07/2017 16:52:22,000000000",1,1
T16091B1,"25/07/2017 20:02:31,000000000",1,1
T10083B1,"26/07/2017 04:45:08,000000000",0,1
T13961B1,"26/07/2017 09:33:05,000000000",1,1
T16925B1,"26/07/2017 10:54:44,000000000",3,1
T16552C1,"26/07/2017 11:35:14,000000000",2,1
T10130C1,"26/07/2017 11:49:29,000000000",3,1
T10130C1,"26/07/2017 14:46:51,000000000",4,1
T10957B1,"26/07/2017 15:10:35,000000000",4,1
T17566B1,"26/07/2017 18:16:32,000000000",6,1
T17566B1,"27/07/2017 09:06:19,000000000",7,1
T10256E1,"27/07/2017 09:46:48,000000000",1,1
T10255B1,"27/07/2017 10:22:24,000000000",1,1
T17780C1,"28/07/2017 12:35:35,000000000",4,1
T17015B1,"28/07/2017 13:05:39,000000000",1,1
T14114C1,"28/07/2017 15:26:57,000000000",1,1
T12392C1,"31/07/2017 10:02:24,000000000",1,1
T10382B1,"31/07/2017 10:08:38,000000000",1,1
T11707E1,"01/07/2017 11:55:52,000000000",0,1
T10891B1,"01/07/2017 14:35:37,000000000",2,1
T12061C1,"03/07/2017 08:55:14,000000000",2,1
T17780C1,"03/07/2017 09:12:05,000000000",1,1
T16556Z1,"03/07/2017 10:53:40,000000000",5,1
T16436B1,"03/07/2017 12:54:56,000000000",1,1
T17566B1,"04/07/2017 10:11:29,000000000",1,1
T12243C1,"04/07/2017 12:14:02,000000000",1,1
T16556Z1,"05/07/2017 11:14:15,000000000",6,1
T13066C1,"05/07/2017 11:15:09,000000000",1,1
T18327D1,"06/07/2017 09:18:14,000000000",2,1
T11939B1,"06/07/2017 09:53:16,000000000",1,1
T10957B1,"06/07/2017 15:55:56,000000000",4,1
T16828C1,"07/07/2017 12:01:04,000000000",2,1
T13154C1,"07/07/2017 13:09:23,000000000",2,1
T11345C1,"07/07/2017 19:07:28,000000000",1,1
T18327D1,"10/07/2017 08:31:06,000000000",3,1
T17205C1,"10/07/2017 09:36:00,000000000",1,1
T12243C1,"10/07/2017 11:18:43,000000000",2,1
T18683D1,"10/07/2017 13:51:00,001000000",1,1
T16376D1,"10/07/2017 13:53:37,000000000",1,1
T11615E1,"10/07/2017 19:59:04,000000000",1,1
T12944D1,"11/07/2017 10:21:07,000000000",3,1
T13154C1,"11/07/2017 11:20:19,000000000",3,1
T18181C1,"11/07/2017 13:45:54,000000000",1,1
T13173E1,"11/07/2017 20:32:16,000000000",1,1
T11694B1,"12/07/2017 09:17:40,000000000",1,1
T11694B1,"12/07/2017 10:20:36,000000000",2,1
T14951B1,"12/07/2017 14:54:57,000000000",2,1
T10451E1,"12/07/2017 16:19:35,000000000",1,1
T14924D1,"13/07/2017 12:02:07,000000000",2,1
T17566B1,"13/07/2017 14:32:30,000000000",2,1
T18366B1,"14/07/2017 08:20:31,000000000",2,1
T14502B1,"14/07/2017 10:31:46,000000000",2,1
T11345C1,"14/07/2017 12:04:56,000000000",3,1
T17076F1,"14/07/2017 12:33:53,000000000",1,1
T10079B1,"14/07/2017 14:51:47,000000000",2,1
T12061C1,"14/07/2017 15:05:06,000000000",3,1
T11937C1,"15/07/2017 12:03:58,000000000",2,1
T16323B1,"16/07/2017 12:12:28,000000000",0,1
T14212E1,"17/07/2017 08:21:45,000000000",3,1
T11939B1,"17/07/2017 08:40:36,000000000",2,1
T10861B1,"17/07/2017 16:01:00,000000000",0,1
T10964B1,"18/07/2017 04:28:02,000000000",0,1
T16556Z1,"18/07/2017 09:13:05,000000000",3,1
T12930B1,"18/07/2017 13:53:42,000000000",0,1
T19034C1,"18/07/2017 14:53:34,000000000",2,1
T18327D1,"19/07/2017 12:43:27,000000000",4,1
T19034C1,"19/07/2017 15:10:02,000000000",3,1
T19661D1,"20/07/2017 03:56:57,000000000",0,1
T17566B1,"20/07/2017 15:55:11,000000000",3,1
T17566B1,"20/07/2017 16:02:33,000000000",4,1
T17566B1,"20/07/2017 19:17:56,000000000",5,1
T16828C1,"21/07/2017 14:17:55,000000000",3,1
T18683D1,"24/07/2017 08:55:36,000000000",2,1
T11937C1,"24/07/2017 09:14:30,000000000",6,1
T17780C1,"24/07/2017 09:43:10,000000000",2,1
T10130C1,"24/07/2017 13:14:16,000000000",2,1
T16157B1,"24/07/2017 13:53:53,000000000",1,1
T13291B1,"24/07/2017 22:07:07,000000000",0,1
T14951B1,"25/07/2017 11:27:00,000000000",3,1
T15873D1,"25/07/2017 13:33:21,000000000",1,1
T18808B1,"25/07/2017 15:10:23,000000000",1,1
T10861B1,"25/07/2017 15:36:46,000000000",2,1
T15036B1,"25/07/2017 16:52:22,000000000",1,1
T16091B1,"25/07/2017 20:02:31,000000000",1,1
T10083B1,"26/07/2017 04:45:08,000000000",0,1
T13961B1,"26/07/2017 09:33:05,000000000",1,1
T16925B1,"26/07/2017 10:54:44,000000000",3,1
T16552C1,"26/07/2017 11:35:14,000000000",2,1
T10130C1,"26/07/2017 11:49:29,000000000",3,1
T10130C1,"26/07/2017 14:46:51,000000000",4,1
T10957B1,"26/07/2017 15:10:35,000000000",4,1
T17566B1,"26/07/2017 18:16:32,000000000",6,1
T17566B1,"27/07/2017 09:06:19,000000000",7,1
T10256E1,"27/07/2017 09:46:48,000000000",1,1
T10255B1,"27/07/2017 10:22:24,000000000",1,1
T17780C1,"28/07/2017 12:35:35,000000000",4,1
T17015B1,"28/07/2017 13:05:39,000000000",1,1
T14114C1,"28/07/2017 15:26:57,000000000",1,1
T12392C1,"31/07/2017 10:02:24,000000000",1,1
T10382B1,"31/07/2017 10:08:38,000000000",1,1
T16091B1,"01/08/2017 09:16:58,000000000",2,1
T15791B1,"01/08/2017 09:42:01,000000000",1,1
T17566B1,"01/08/2017 12:23:58,000000000",8,1
T10005E1,"01/08/2017 13:43:22,000000000",1,1
T10451E1,"01/08/2017 14:03:18,000000000",2,1
T19034C1,"01/08/2017 14:53:58,000000000",4,1
T17076F1,"01/08/2017 14:57:31,000000000",2,1
T14114C1,"02/08/2017 15:22:15,000000000",2,1
T10628C1,"02/08/2017 15:35:04,000000000",1,1
T11246B1,"02/08/2017 16:25:00,000000000",1,1
T17434B1,"03/08/2017 09:18:14,000000000",1,1
T12799B1,"03/08/2017 09:20:00,000000000",1,1
T10198C1,"03/08/2017 12:26:17,000000000",1,1
T10005E1,"03/08/2017 12:44:07,000000000",2,1
T11694B1,"03/08/2017 15:51:59,000000000",3,1
T11519C1,"03/08/2017 15:56:27,000000000",1,1
T10409C1,"04/08/2017 13:43:12,000000000",1,1
T10005E1,"04/08/2017 15:47:14,000000000",2,1
T14207E1,"04/08/2017 17:05:20,000000000",1,1
T14924D1,"07/08/2017 08:01:14,000000000",2,1
T13961B1,"07/08/2017 09:39:23,000000000",2,1
T10957B1,"07/08/2017 09:55:24,000000000",4,1
T14220D1,"07/08/2017 13:34:12,000000000",0,1
T11939B1,"08/08/2017 09:53:01,000000000",2,1
T10256E1,"08/08/2017 11:56:17,000000000",2,1
T12731B1,"08/08/2017 12:35:15,000000000",1,1
T18366B1,"08/08/2017 14:03:52,000000000",3,1
T13154C1,"08/08/2017 17:14:38,000000000",2,1
T19034C1,"09/08/2017 07:59:03,000000000",4,1
T19275D1,"09/08/2017 09:33:51,000000000",1,1
T17780C1,"10/08/2017 08:58:58,000000000",4,1
T12944B1,"10/08/2017 09:32:26,000000000",1,1
T12944B1,"10/08/2017 11:12:18,000000000",1,1
T14220D1,"10/08/2017 11:47:59,000000000",1,1
T10628C1,"10/08/2017 12:46:57,000000000",2,1
T14220D1,"10/08/2017 20:41:39,000000000",2,1
T10628C1,"11/08/2017 08:35:02,000000000",3,1
T11554D1,"11/08/2017 12:29:42,000000000",2,1
T13971B1,"11/08/2017 14:03:13,000000000",1,1
T14220D1,"11/08/2017 22:15:31,000000000",3,1
T10571B1,"14/08/2017 09:00:42,000000000",1,1
T13291B1,"14/08/2017 15:34:21,000000000",2,1
T10255B1,"16/08/2017 09:45:09,000000000",2,1
T10083B1,"16/08/2017 10:41:00,000000000",2,1
T11939B1,"16/08/2017 11:54:30,000000000",2,1
T16900B1,"16/08/2017 12:32:57,000000000",1,1
T11373E1,"16/08/2017 13:36:41,000000000",1,1
T14220D1,"16/08/2017 14:58:13,000000000",5,1
T14220D1,"17/08/2017 11:37:11,000000000",6,1
T10079B1,"17/08/2017 12:16:05,000000000",1,1
T11345C1,"17/08/2017 13:34:23,000000000",1,1
T10256E1,"17/08/2017 14:06:41,000000000",5,1
T10083B1,"17/08/2017 14:54:14,000000000",3,1
T10256E1,"17/08/2017 15:05:39,000000000",6,1
T17205C1,"17/08/2017 17:07:33,000000000",1,1
T16376D1,"18/08/2017 08:18:14,000000000",2,1
T10628C1,"18/08/2017 08:37:53,000000000",4,1
T10256E1,"18/08/2017 09:58:23,000000000",7,1
T16376D1,"18/08/2017 10:30:10,000000000",3,1
T18181C1,"18/08/2017 10:53:59,000000000",2,1
T14951B1,"18/08/2017 13:57:53,000000000",2,1
T12944D1,"21/08/2017 10:04:47,000000000",1,1
T10083B1,"21/08/2017 11:00:09,000000000",4,1
T11554D1,"21/08/2017 11:47:10,000000000",2,1
T16460C1,"21/08/2017 13:08:22,000000000",1,1
T10083B1,"21/08/2017 14:34:02,000000000",5,1
T14212E1,"21/08/2017 15:17:59,000000000",2,1
T10130C1,"21/08/2017 15:22:57,000000000",4,1
T13071B1,"21/08/2017 15:37:38,000000000",2,1
T16376D1,"21/08/2017 15:52:07,000000000",4,1
T19787B1,"22/08/2017 11:07:13,000000000",1,1
T16376D1,"22/08/2017 13:01:05,000000000",2,1
T19034C1,"23/08/2017 09:32:52,000000000",3,1
T11554D1,"23/08/2017 11:18:19,000000000",2,1
T10571B1,"23/08/2017 12:00:15,000000000",1,1
T12392C1,"23/08/2017 12:51:56,000000000",3,1
T10559B1,"23/08/2017 13:04:02,000000000",1,1
T18321B1,"23/08/2017 13:55:28,000000000",1,1
T11246B1,"23/08/2017 16:04:16,000000000",2,1
T13971B1,"24/08/2017 11:50:08,000000000",3,1
T18683D1,"24/08/2017 13:48:14,000000000",1,1
T17015B1,"24/08/2017 14:15:07,000000000",2,1
T17780C1,"25/08/2017 08:53:09,000000000",3,1
T12799B1,"25/08/2017 12:03:55,000000000",2,1
T16828C1,"25/08/2017 13:03:21,000000000",1,1
T15791B1,"25/08/2017 20:49:53,000000000",1,1
T10256E1,"28/08/2017 07:32:48,000000000",6,1
T17911G1,"28/08/2017 08:26:39,000000000",0,1
T16556Z1,"28/08/2017 08:45:41,000000000",0,1
T14161C1,"28/08/2017 09:02:51,000000000",1,1
T17780C1,"28/08/2017 09:03:36,000000000",3,1
T16398B1,"28/08/2017 10:20:07,000000000",1,1
T13961B1,"28/08/2017 11:40:46,000000000",2,1
T17566B1,"28/08/2017 13:46:39,000000000",3,1
T17566B1,"28/08/2017 14:44:39,000000000",4,1
T10083B1,"28/08/2017 15:54:00,000000000",5,1
T12944B1,"29/08/2017 09:48:56,000000000",3,1
T10212B1,"29/08/2017 10:12:21,000000000",1,1
T18808B1,"29/08/2017 10:48:49,000000000",1,1
T15873D1,"29/08/2017 10:53:57,000000000",2,1
T18689C1,"30/08/2017 12:46:00,000000000",1,1
T11615E1,"30/08/2017 14:09:35,000000000",1,1
T10198C1,"30/08/2017 15:20:56,000000000",2,1
T10891B1,"30/08/2017 15:37:40,000000000",1,1
T14001B1,"31/08/2017 10:29:08,000000000",1,1
T17076F1,"01/09/2017 12:35:47,000000000",1,1
T16556Z1,"01/09/2017 12:51:12,000000000",2,1
T19697C1,"01/09/2017 15:52:18,000000000",2,1
T17205C1,"04/09/2017 08:13:02,000000000",4,1
T16157B1,"04/09/2017 08:53:46,000000000",2,1
T11025B1,"04/09/2017 09:08:23,000000000",0,1
T10079B1,"04/09/2017 10:21:55,000000000",3,1
T10079B1,"04/09/2017 11:12:40,000000000",4,1
T10212B1,"04/09/2017 12:37:30,000000000",2,1
T17015B1,"04/09/2017 15:13:09,000000000",2,1
T15150D1,"04/09/2017 17:27:08,000000000",1,1
T14770D1,"04/09/2017 17:40:35,000000000",1,1
T12944D1,"05/09/2017 08:40:05,000000000",3,1
T12944B1,"05/09/2017 08:44:39,000000000",4,1
T16157B1,"05/09/2017 09:14:01,000000000",3,1
T16900B1,"05/09/2017 14:48:43,000000000",2,1
T10079B1,"05/09/2017 15:10:42,000000000",5,1
T17566B1,"05/09/2017 15:48:43,000000000",3,1
T12897B1,"06/09/2017 02:49:18,000000000",0,1
T15150D1,"06/09/2017 11:34:14,000000000",2,1
T10005E1,"07/09/2017 10:06:29,000000000",1,1
T12392C1,"07/09/2017 10:48:29,000000000",3,1
T14114C1,"07/09/2017 14:25:25,000000000",1,1
T10256E1,"08/09/2017 10:09:59,000000000",7,1
T19275D1,"08/09/2017 13:37:48,000000000",1,1
T12120B1,"08/09/2017 15:17:37,000000000",3,1
T12243C1,"11/09/2017 08:51:13,000000000",1,1
T17015B1,"11/09/2017 09:01:02,000000000",3,1
T16556Z1,"11/09/2017 09:01:18,000000000",2,1
T16828C1,"11/09/2017 09:44:31,000000000",2,1
T17015B1,"11/09/2017 14:22:35,000000000",4,1
T10957B1,"12/09/2017 09:25:17,000000000",1,1
T10083B1,"12/09/2017 11:55:05,000000000",6,1
T16556Z1,"12/09/2017 14:49:32,000000000",3,1
T18321B1,"13/09/2017 10:59:12,000000000",2,1
T10151C1,"13/09/2017 17:23:49,000000000",1,1
T17205C1,"14/09/2017 08:35:10,000000000",4,1
T16925B1,"14/09/2017 10:02:16,000000000",1,1
T13173E1,"14/09/2017 12:43:23,000000000",1,1
T13154C1,"14/09/2017 13:10:04,000000000",1,1
T13154C1,"14/09/2017 13:13:16,000000000",2,1
T18181C1,"14/09/2017 21:05:55,000000000",2,1
T10451E1,"15/09/2017 10:15:36,000000000",1,1
T17780C1,"15/09/2017 12:16:39,000000000",3,1
T19275D1,"15/09/2017 15:10:08,000000000",2,1
T12731B1,"15/09/2017 16:18:05,000000000",1,1
T14220D1,"18/09/2017 07:50:46,000000000",1,1
T16556Z1,"18/09/2017 09:37:52,000000000",5,1
T16925B1,"18/09/2017 11:16:57,000000000",2,1
T10731B1,"18/09/2017 17:18:36,000000000",1,1
T16376D1,"19/09/2017 09:13:21,000000000",2,1
T13071B1,"19/09/2017 12:14:38,000000000",2,1
T10005E1,"19/09/2017 14:55:01,000000000",2,1
T10382B1,"19/09/2017 19:40:11,000000000",1,1
T11937C1,"20/09/2017 09:00:15,000000000",1,1
T14220D1,"21/09/2017 10:22:17,000000000",2,1
T13071B1,"21/09/2017 11:52:19,000000000",2,1
T12731B1,"21/09/2017 15:06:20,000000000",2,1
T18366B1,"21/09/2017 15:07:14,000000000",2,1
T16556Z1,"25/09/2017 08:32:53,000000000",5,1
T11937C1,"25/09/2017 09:24:07,000000000",2,1
T13406C1,"25/09/2017 10:57:19,000000000",1,1
T11941B1,"26/09/2017 10:49:29,000000000",1,1
T10571B1,"26/09/2017 15:14:19,000000000",1,1
T16556Z1,"27/09/2017 08:03:35,000000000",6,1
T16157B1,"27/09/2017 17:31:45,000000000",2,1
T17205C1,"28/09/2017 12:23:52,000000000",5,1
T16964B1,"28/09/2017 15:05:05,000000000",1,1
T10451E1,"29/09/2017 08:15:58,000000000",2,1
T10957B1,"29/09/2017 08:35:16,000000000",2,1
T14207D1,"29/09/2017 08:35:54,000000000",1,1
T16436B1,"29/09/2017 13:55:51,000000000",0,1
T17205C1,"29/09/2017 13:58:50,000000000",5,1
T10501B1,"29/09/2017 14:11:08,000000000",1,1
